FAMILY_ID_2021,STATE_2021,OWN_RENT,HOME_VALUE,HAS_MORTGAGE,MORTGAGE_BALANCE,MORTGAGE_PAYMENT_MO,BEHIND_ON_MORTGAGE,FORECLOSURE,HEAD_EMPLOY_MENTION1,HEAD_EMPLOY_MENTION2,HEAD_EMPLOY_MENTION3,WIFE_EMPLOY_MENTION1,WIFE_EMPLOY_MENTION2,WIFE_EMPLOY_MENTION3,WIFE_HRS_HOUSEWORK,WIFE_HRS_CHILDCARE,WIFE_HRS_ADULT_CARE,WIFE_HAS_WAGES,WIFE_WAGES_SALARY_RAW,FAMILY_INCOME_2020,AGE_HEAD,AGE_WIFE,N_CHILDREN,MARITAL_STATUS,YEAR,DSV_ANNUAL,RE_BUFFER,EAD,DRMI,LTV,IS_HOMEMAKER,DEFAULT,MONTHLY_INCOME,DTI_PROXY,DSV_COMMON,DSV_FULL,DRMI_COMMON,DRMI_W,DRMI_COMMON_W,DSV_COMMON_W,DSV_FULL_W,DSV_ANNUAL_W,MORTGAGE_BALANCE_W,HOME_VALUE_W,LTV_W,DTI_PROXY_W,WIFE_HRS_HOUSEWORK_W,WIFE_HRS_CHILDCARE_W,WIFE_HRS_ADULT_CARE_W,WIFE_WAGES_SALARY_RAW_W,LOG_DRMI_COMMON,LOG_DSV_COMMON,LOG_MORTGAGE_BALANCE,LOG_HOME_VALUE,LOG_WIFE_WAGES_SALARY_RAW,BEST_INCOME,DTI_PROXY_V2
5660.0,41,1,285000.0,1,164000.0,1100,5,0,1.0,0,0,1.0,0,0,8.0,70.0,10.0,5,0.0,77136,41.0,44.0,2,1,2021,76992.23999999999,76992.23999999999,164000.0,2.347324390243902,0.5754385964912281,0,0.0,6428.0,0.1711263223397635,76992.23999999999,76992.23999999999,2.347324390243902,2.347324390243902,2.347324390243902,76992.23999999999,76992.23999999999,76992.23999999999,164000.0,285000.0,0.5754385964912281,0.1711263223397635,8.0,70.0,10.0,0.0,1.2081613372351694,11.251472904774069,12.00762780434872,12.560247968016562,0.0,77136.0,0.17112632233976355
5664.0,36,1,600000.0,1,130000.0,1100,5,0,1.0,0,0,1.0,0,0,10.0,0.0,0.0,1,71000.0,164150,62.0,63.0,0,1,2021,9042.8,9042.8,130000.0,0.3478,0.2166666666666666,0,0.0,13679.166666666666,0.0804142552543405,9042.8,9042.8,0.3478,0.3478,0.3478,9042.8,9042.8,9042.8,130000.0,600000.0,0.2166666666666666,0.0804142552543405,10.0,0.0,0.0,71000.0,0.2984736335299795,9.10983471904454,11.775297421715829,13.304686600863562,11.170449240431308,164150.0,0.08041425525434055
5666.0,20,1,475000.0,1,175000.0,1800,5,0,4.0,0,0,1.0,0,0,14.0,0.0,0.0,1,45000.0,195000,58.0,57.0,0,1,2021,12659.92,12659.92,175000.0,0.361712,0.3684210526315789,0,0.0,16250.0,0.1107692307692307,12659.92,12659.92,0.361712,0.361712,0.361712,12659.92,12659.92,12659.92,175000.0,475000.0,0.3684210526315789,0.1107692307692307,14.0,0.0,0.0,45000.0,0.3087427316233321,9.446275362884068,12.07254696717504,13.07107218827772,10.714439990727769,195000.0,0.11076923076923077
5667.0,32,1,180000.0,1,90000.0,620,5,0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,53640,44.0,0.0,0,1,2021,0.0,0.0,90000.0,,0.5,0,0.0,4470.0,0.1387024608501118,0.0,0.0,,,,0.0,0.0,0.0,90000.0,180000.0,0.5,0.1387024608501118,0.0,0.0,0.0,0.0,,0.0,11.407576060361786,12.100717685412471,0.0,53640.0,0.13870246085011187
5669.0,34,1,270000.0,1,106000.0,953,5,0,1.0,0,0,1.0,0,0,10.0,0.0,0.0,1,36000.0,116000,49.0,50.0,0,1,2021,9042.8,9042.8,106000.0,0.4265471698113208,0.3925925925925926,0,0.0,9666.666666666666,0.0985862068965517,9042.8,9042.8,0.4265471698113208,0.4265471698113208,0.4265471698113208,9042.8,9042.8,9042.8,106000.0,270000.0,0.3925925925925926,0.0985862068965517,10.0,0.0,0.0,36000.0,0.3552569579395286,9.10983471904454,11.571203807011967,12.506180941677355,10.491301994830229,116000.0,0.09858620689655173
5670.0,41,1,375000.0,1,178000.0,1600,5,0,1.0,0,0,1.0,0,0,30.0,75.0,0.0,1,56000.0,113600,45.0,38.0,2,1,2021,89255.40000000001,89255.40000000001,178000.0,2.5071741573033712,0.4746666666666667,0,0.0,9466.666666666666,0.1690140845070422,89255.40000000001,89255.40000000001,2.5071741573033712,2.5071741573033712,2.5071741573033712,89255.40000000001,89255.40000000001,89255.40000000001,178000.0,375000.0,0.4746666666666667,0.1690140845070422,30.0,75.0,0.0,56000.0,1.2548106298347437,11.399268405754414,12.08954444723597,12.83468397161566,10.933124826700707,113600.0,0.16901408450704228
5683.0,34,1,152000.0,1,72000.0,368,5,0,1.0,0,0,1.0,0,0,5.0,0.0,0.0,1,45228.0,110582,46.0,44.0,0,1,2021,4521.400000000001,4521.400000000001,72000.0,0.3139861111111111,0.4736842105263157,0,0.0,9215.166666666666,0.0399341665008771,4521.400000000001,4521.400000000001,0.3139861111111111,0.3139861111111111,0.3139861111111111,4521.400000000001,4521.400000000001,4521.400000000001,72000.0,152000.0,0.4736842105263157,0.0399341665008771,5.0,0.0,0.0,45228.0,0.2730653500758954,8.416798105361082,11.184435286790633,11.93164237875414,10.719493753007932,110582.0,0.03993416650087718
5708.0,19,1,95000.0,1,65000.0,1300,5,0,4.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,55200,57.0,0.0,0,1,2021,0.0,0.0,65000.0,,0.6842105263157895,0,0.0,4600.0,0.2826086956521739,0.0,0.0,,,,0.0,0.0,0.0,65000.0,95000.0,0.6842105263157895,0.2826086956521739,0.0,0.0,0.0,0.0,,0.0,11.082157933374816,11.461642696843066,0.0,55200.0,0.2826086956521739
5713.0,23,1,500000.0,1,450000.0,2500,5,0,1.0,0,0,6.0,0,0,6.0,0.0,0.0,1,10000.0,310000,58.0,56.0,0,1,2021,5425.68,5425.68,450000.0,0.0602853333333333,0.9,1,0.0,25833.33333333333,0.0967741935483871,5425.68,5425.68,0.0602853333333333,0.0602853333333333,0.0602853333333333,5425.68,5425.68,5425.68,450000.0,500000.0,0.9,0.0967741935483871,6.0,0.0,0.0,10000.0,0.0585380542908335,8.59908280788786,13.017005083966255,13.122365377402328,9.210440366976515,310000.0,0.09677419354838711
5714.0,4,1,900000.0,1,289000.0,2660,5,0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,356800,60.0,0.0,1,1,2021,0.0,0.0,289000.0,,0.3211111111111111,0,0.0,29733.33333333333,0.0894618834080717,0.0,0.0,,,,0.0,0.0,0.0,289000.0,900000.0,0.3211111111111111,0.0894618834080717,0.0,0.0,0.0,0.0,,0.0,12.574185427296197,13.71015115341694,0.0,356800.0,0.08946188340807175
