applicant_ethnicity_observed,state_code,denial_reason_1,conforming_loan_limit,loan_type,tract_population,total_points_and_fees,co_applicant_age_above_62,co_applicant_age,applicant_ethnicity_3,prepayment_penalty_term,property_value,income,aus_3,balloon_payment,initially_payable_to_institution,tract_minority_population_percent,co_applicant_race_2,interest_only_payment,county_code,reverse_mortgage,co_applicant_race_4,other_nonamortizing_features,derived_loan_product_type,co_applicant_sex,submission_of_application,total_units,derived_msa_md,origination_charges,co_applicant_race_1,open_end_line_of_credit,applicant_race_3,derived_ethnicity,intro_rate_period,hoepa_status,lien_status,tract_owner_occupied_units,action_taken,applicant_ethnicity_2,applicant_race_4,co_applicant_ethnicity_2,applicant_sex_observed,denial_reason_4,derived_race,co_applicant_race_observed,aus_4,applicant_ethnicity_5,debt_to_income_ratio,lei,applicant_race_1,loan_purpose,applicant_credit_score_type,applicant_race_2,co_applicant_ethnicity_1,manufactured_home_secured_property_type,activity_year,occupancy_type,lender_credits,tract_to_msa_income_percentage,applicant_age,co_applicant_race_5,co_applicant_ethnicity_4,co_applicant_ethnicity_5,tract_one_to_four_family_homes,discount_points,total_loan_costs,denial_reason_3,applicant_ethnicity_1,interest_rate,aus_2,business_or_commercial_purpose,co_applicant_sex_observed,derived_dwelling_category,aus_5,construction_method,denial_reason_2,negative_amortization,applicant_age_above_62,combined_loan_to_value_ratio,applicant_race_5,derived_sex,co_applicant_ethnicity_3,co_applicant_ethnicity_observed,tract_median_age_of_housing_units,purchaser_type,rate_spread,applicant_race_observed,loan_term,preapproval,co_applicant_credit_score_type,manufactured_home_land_property_interest,aus_1,loan_amount,census_tract,applicant_sex,multifamily_affordable_units,applicant_ethnicity_4,ffiec_msa_md_median_family_income,co_applicant_race_3
2,KS,10,C,1,5435,,,9999,,,315000,134.0,,2,1,24.75,,2,20091.0,2,,2,Conventional:First Lien,2,1,1,28140,,5,2,,Not Hispanic or Latino,,3,1,1712,2,,,,2,,White,2,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,157.4,25-34,,,,1832,,,,2.0,6.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Joint,,2,26,0,0.226,2,360,2,7,5,2,295000,20091053426.0,1,,,104400,
2,,10,C,1,0,,,9999,,,365000,93.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,White,4,,,42.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,25-34,,,,0,,,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Female,,4,0,0,,2,360,1,10,5,2,345000,,2,,,0,
2,KS,10,C,1,5152,,,9999,,,495000,125.0,,2,1,35.6,,2,20209.0,2,,2,Conventional:First Lien,5,1,1,28140,,8,2,,Not Hispanic or Latino,,3,1,1216,2,,,,2,,Asian,4,,,,5493009SXBJ8LKIU7Q54,25.0,1,7,,5,3,2023,1,,141.56,25-34,,,,1493,,,,2.0,6.5,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,69.57,,Male,,4,19,0,-0.057,2,180,2,10,5,2,345000,20209044804.0,1,,,104400,
2,,10,C,1,0,,,9999,,,155000,59.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,35-44,,,,0,,,,2.0,7.25,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,53.33,,Male,,4,0,0,,2,360,1,10,5,2,85000,,1,,,0,
2,,1,C,1,0,,,9999,,,125000,41.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Hispanic or Latino,,3,1,0,7,,,,2,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,<25,,,,0,,,,1.0,,,2,4,Single Family (1-4 Units):Site-Built,,1,3.0,2,No,95.0,,Female,,4,0,0,,2,240,1,10,5,2,115000,,2,,,0,
2,KS,10,C,1,4078,,,9999,,,65000,26.0,,2,1,26.88,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Ethnicity Not Available,,2,1,963,1,,,,2,,White,4,,,39.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,103.01,>74,,,,1404,,2285.72,,3.0,6.375,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,Yes,91.667,,Female,,4,0,0,1.492,2,360,2,10,5,2,55000,20177001800.0,2,,,87100,
2,,10,C,1,0,,,9999,,,355000,95.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Ethnicity Not Available,,3,1,0,8,,,,2,,Race Not Available,4,,,42.0,5493009SXBJ8LKIU7Q54,6.0,1,7,,5,3,2023,1,,0.0,55-64,,,,0,,,,3.0,6.0,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,80.0,,Sex Not Available,,4,0,0,,2,180,1,10,5,2,155000,,3,,,0,
2,,10,C,1,0,,,9999,,,305000,100.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,White,4,,,39.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,65-74,,,,0,,,,2.0,5.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,Yes,95.0,,Sex Not Available,,4,0,0,,2,360,1,10,5,2,285000,,3,,,0,
2,,10,C,1,0,,,9999,,,265000,88.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,White,4,,,42.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,25-34,,,,0,,,,2.0,6.375,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Female,,4,0,0,,2,360,1,10,5,2,245000,,2,,,0,
2,,10,C,1,0,,No,45-54,,,635000,274.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,2,1,1,99999,,5,2,,Joint,,3,1,0,8,,,,2,,White,2,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,0.0,55-64,,,,0,,,,14.0,6.375,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,80.0,,Joint,,2,0,0,,2,360,1,7,5,2,505000,,1,,,0,
1,,10,C,1,0,,,9999,,,115000,38.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,1,,White,4,,,41.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,35-44,,,,0,,,,2.0,7.25,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Female,,4,0,0,,1,360,1,10,5,2,105000,,2,,,0,
2,,3,C,1,0,,,9999,,,55000,52.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Hispanic or Latino,,3,1,0,7,,,,2,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,35-44,,,,0,,,,1.0,,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,90.0,,Male,,4,0,0,,2,180,1,10,5,2,45000,,1,,,0,
2,CO,10,C,1,3521,,Yes,>74,,,965000,265.0,,2,1,14.51,,2,8039.0,2,,2,Conventional:First Lien,2,1,1,19740,,5,2,,Not Hispanic or Latino,,3,1,1110,2,,,,2,,White,2,,,37.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,112.08,65-74,,,,1206,,,,2.0,7.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,Yes,50.0,,Joint,,2,29,0,-0.058,2,360,2,7,5,2,485000,8039961206.0,1,,,125500,
1,KS,10,C,1,4987,,,9999,,,245000,76.0,,2,1,22.94,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,945.0,8,2,,Not Hispanic or Latino,,2,1,2068,1,,,,1,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,111.66,65-74,,,,2380,,2012.86,,2.0,6.375,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,Yes,72.25,,Female,,4,28,0,-0.175,1,360,2,10,5,2,175000,20177003701.0,2,,,87100,
1,KS,10,C,1,6203,,No,55-64,,,255000,112.0,,2,1,10.91,,2,20177.0,2,,2,Conventional:First Lien,1,1,1,45820,595.0,5,2,,Not Hispanic or Latino,,2,1,1791,1,,,,1,,White,1,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,120.38,65-74,,,,2287,,2850.73,,2.0,6.75,,2,1,Single Family (1-4 Units):Site-Built,,1,,2,Yes,84.56,,Joint,,1,44,0,0.061,1,360,2,7,5,2,215000,20177003500.0,2,,,87100,
2,KS,10,C,1,4761,,No,55-64,,,355000,59.0,,2,1,18.08,,2,20177.0,2,,2,Conventional:First Lien,2,1,1,45820,595.0,5,2,,Not Hispanic or Latino,,2,1,1492,1,,,,2,,White,2,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,144.37,55-64,,,,1618,,2014.73,,2.0,6.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,41.43,,Joint,,2,30,0,0.175,2,360,1,7,5,2,145000,20177003605.0,1,,,87100,
1,KS,10,C,1,3776,,,9999,,,155000,41.0,,2,1,23.2,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Not Hispanic or Latino,,2,1,1134,1,,,,1,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,45.0,84.17,<25,,,,1696,,2030.72,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,76.0,,Male,,4,70,0,0.142,1,360,1,10,5,2,115000,20177004100.0,1,,,87100,
2,KS,10,C,1,2837,,,9999,,,275000,62.0,,2,1,8.14,,2,20139.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Ethnicity Not Available,,2,1,896,1,,,,2,,Race Not Available,4,,,,5493009SXBJ8LKIU7Q54,6.0,1,7,,5,3,2023,1,,91.72,<25,,,,1264,,2071.86,,3.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,80.0,,Sex Not Available,,4,51,0,0.02,2,360,1,10,5,2,225000,20139010200.0,3,,,87100,
2,CO,10,C,1,5392,,,9999,,,465000,126.0,,2,1,27.52,,2,8041.0,2,,2,Conventional:First Lien,5,1,1,17820,595.0,8,2,,Not Hispanic or Latino,,2,1,1656,1,,,,2,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,85.43,45-54,,,,2180,,2317.08,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,80.0,,Male,,4,44,0,-0.339,2,360,1,10,5,2,365000,8041001302.0,1,,,105000,
2,KS,10,C,1,2137,,,9999,,,65000,53.0,,2,1,52.88,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Not Hispanic or Latino,,2,1,595,1,,,,2,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,81.8,35-44,,,,961,,2400.72,,2.0,6.25,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,80.0,,Male,,4,63,0,0.1,2,180,2,10,5,2,55000,20177001500.0,1,,,87100,
2,KS,10,C,1,5475,,No,35-44,,,175000,149.0,,2,1,30.83,,2,20177.0,2,,2,Conventional:First Lien,1,1,1,45820,595.0,5,2,,Not Hispanic or Latino,,2,1,1905,1,,,,2,,White,2,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,107.73,35-44,,,,2098,,1960.73,,2.0,7.25,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,80.0,,Joint,,2,40,0,0.238,2,360,1,7,5,2,145000,20177003002.0,2,,,87100,
1,KS,10,C,1,3105,,,9999,,,95000,81.0,,2,1,32.66,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Not Hispanic or Latino,,2,1,882,1,,,,1,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,81.88,65-74,,,,1537,,1991.86,,2.0,7.25,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,Yes,95.0,,Male,,4,73,0,0.535,1,360,1,10,5,2,95000,20177000900.0,1,,,87100,
2,FL,10,C,1,5356,,No,45-54,,,435000,291.0,,2,1,4.65,,2,12119.0,2,,2,Conventional:First Lien,3,1,1,45540,595.0,6,2,,Ethnicity Not Available,,2,1,3727,1,,,,2,,Race Not Available,2,,,,5493009SXBJ8LKIU7Q54,6.0,1,7,,3,3,2023,1,,118.49,55-64,,,,4144,,2083.23,,3.0,7.25,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Sex Not Available,,2,15,0,0.435,2,360,1,7,5,2,415000,12119911206.0,3,,,90400,
2,KS,10,C,1,6203,,,9999,,,175000,144.0,,2,1,10.91,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Ethnicity Not Available,,2,1,1791,1,,,,2,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,120.38,65-74,,,,2287,,1991.86,,3.0,7.25,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,Yes,90.0,,Female,,4,44,0,-0.028,2,360,1,10,5,2,155000,20177003500.0,2,,,87100,
2,KS,10,C,1,3160,,No,35-44,,,195000,181.0,,2,1,49.27,,2,20177.0,2,,2,Conventional:First Lien,1,1,1,45820,595.0,5,2,,Joint,,2,1,898,1,,,11.0,2,,White,2,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,1,3,2023,1,,64.9,25-34,,,,1522,,2086.0,,2.0,7.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Joint,,2,0,0,0.354,2,360,1,7,5,2,185000,20177001000.0,2,,,87100,
2,KS,10,C,1,6203,,,9999,,,315000,97.0,,2,1,10.91,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Ethnicity Not Available,,2,1,1791,1,,,,2,,Race Not Available,4,,,,5493009SXBJ8LKIU7Q54,6.0,1,7,,5,3,2023,1,,120.38,25-34,,,,2287,,2551.86,,3.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,87.1,,Male,,4,44,0,0.142,2,360,1,10,5,2,275000,20177003500.0,1,,,87100,
1,KS,10,C,1,3282,,,9999,,,255000,46.0,,2,1,17.92,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Not Hispanic or Latino,,2,1,524,1,,,,1,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,113.08,<25,,,,821,,1891.86,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,50.19,,Male,,4,49,0,-0.094,1,360,1,10,5,2,135000,20177002401.0,1,,,87100,
2,KS,10,C,1,3376,,,9999,,,125000,49.0,,2,1,59.69,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Not Hispanic or Latino,,2,1,741,1,,,,2,,Black or African American,4,,,,5493009SXBJ8LKIU7Q54,3.0,1,7,5.0,5,3,2023,1,,61.94,35-44,,,,1559,,1945.72,,2.0,6.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,90.0,,Female,,4,57,0,-0.167,2,360,1,10,5,2,115000,20177003001.0,2,,,87100,
2,KS,10,C,1,6835,,No,35-44,,,385000,,,2,1,30.37,,2,20209.0,2,,2,Conventional:First Lien,2,1,1,28140,345.0,6,2,,Joint,,2,1,1666,1,,,,2,,White,2,,,41.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,11,3,2023,1,,122.95,35-44,,,,1945,,2183.58,,2.0,6.75,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Joint,,2,17,0,0.312,2,360,1,10,5,2,365000,20209044803.0,1,,,104400,
2,KS,10,C,1,6204,,No,25-34,,,335000,142.0,,2,1,23.73,,2,20177.0,2,,2,Conventional:First Lien,3,1,1,45820,595.0,6,2,,Ethnicity Not Available,,2,1,2129,1,,,,2,,Race Not Available,2,,,41.0,5493009SXBJ8LKIU7Q54,6.0,1,7,,3,3,2023,1,,127.15,25-34,,,,2506,,2010.73,,3.0,7.25,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Sex Not Available,,2,38,0,0.535,2,360,2,7,5,2,315000,20177002602.0,3,,,87100,
1,KS,10,C,1,6203,,No,35-44,,,275000,109.0,,2,1,10.91,,2,20177.0,2,,2,Conventional:First Lien,2,1,1,45820,595.0,5,2,,Not Hispanic or Latino,,2,1,1791,1,,,,1,,White,1,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,120.38,45-54,,,,2287,,2015.73,,2.0,6.75,,2,1,Single Family (1-4 Units):Site-Built,,1,,2,No,80.0,,Joint,,1,44,0,-0.431,1,360,1,7,5,2,215000,20177003500.0,1,,,87100,
2,KS,10,C,1,6626,,No,55-64,,,495000,,,2,1,49.62,,2,20177.0,2,,2,Conventional:First Lien,2,1,1,45820,345.0,5,2,,Not Hispanic or Latino,,2,1,946,1,,,,2,,White,2,,,36.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,64.06,55-64,,,,1755,,1780.73,,2.0,7.25,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,59.18,,Joint,,2,42,0,0.185,2,360,2,7,5,2,295000,20177003100.0,1,,,87100,
2,KS,10,C,1,2824,,,9999,,,145000,59.0,,2,1,25.71,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Hispanic or Latino,,2,1,697,1,,,,2,,White,4,,,37.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,85.12,<25,,,,1231,,1891.86,,1.0,7.25,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Male,,4,60,0,0.307,2,360,1,10,5,2,135000,20177002500.0,1,,,87100,
2,KS,10,C,1,4516,,,9999,,,145000,61.0,,2,1,29.54,,2,20177.0,2,,2,Conventional:First Lien,5,1,1,45820,595.0,8,2,,Not Hispanic or Latino,,2,1,1311,1,,,,2,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,71.91,25-34,,,,2146,,2042.0,,2.0,7.75,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Female,,4,60,0,0.337,2,360,1,10,5,2,135000,20177002701.0,2,,,87100,
3,,10,C,1,0,,,9999,,,175000,68.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,3,,White,4,,,,549300FV8093AKDLHQ80,5.0,1,2,,5,3,2023,1,,0.0,55-64,,,,0,,,,2.0,5.125,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,97.0,,Female,,4,0,0,,3,360,1,10,5,2,165000,,2,,,0,
2,,10,C,1,0,,No,45-54,,,425000,167.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,3,1,1,99999,,6,2,,Ethnicity Not Available,,3,1,0,8,,,,2,,Race Not Available,2,,,40.0,5493009SXBJ8LKIU7Q54,6.0,1,7,,3,3,2023,1,,0.0,45-54,,,,0,,,,3.0,6.625,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Sex Not Available,,2,0,0,,2,360,1,7,5,2,395000,,3,,,0,
2,,10,C,1,0,,,9999,,,85000,39.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,55-64,,,,0,,,,2.0,6.0,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,Yes,62.5,,Male,,4,0,0,,2,180,1,10,5,2,55000,,1,,,0,
1,,10,C,1,0,,,9999,,,155000,48.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,1,,White,4,,,42.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,<25,,,,0,,,,2.0,6.5,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,90.0,,Male,,4,0,0,,1,360,1,10,5,2,135000,,1,,,0,
2,,10,C,1,0,,,9999,,,155000,48.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,Black or African American,4,,,,5493009SXBJ8LKIU7Q54,3.0,1,7,5.0,5,3,2023,1,,0.0,35-44,,,,0,,,,2.0,6.375,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Female,,4,0,0,,2,360,1,10,5,2,145000,,2,,,0,
2,,10,C,1,0,,,9999,,,365000,111.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,Asian,4,,,,5493009SXBJ8LKIU7Q54,21.0,1,7,,5,3,2023,1,,0.0,35-44,,,,0,,,,2.0,6.0,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,27.78,,Male,,4,0,0,,2,120,1,10,5,2,105000,,1,,,0,
1,,10,C,1,0,,Yes,65-74,,,485000,112.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,3,1,1,99999,,6,2,,Not Hispanic or Latino,,3,1,0,8,,,,1,,White,2,,,41.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,3,3,2023,1,,0.0,65-74,,,,0,,,,2.0,6.625,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,Yes,78.35,,Male,,2,0,0,,1,360,1,7,5,2,385000,,1,,,0,
1,,10,C,1,0,,,9999,,,205000,63.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,1,,White,4,,,39.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,<25,,,,0,,,,2.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Female,,4,0,0,,1,360,1,10,5,2,195000,,2,,,0,
2,,10,C,1,0,,,9999,,,175000,46.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,White,4,,,40.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,25-34,,,,0,,,,2.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,88.24,,Male,,4,0,0,,2,360,1,10,5,2,155000,,1,,,0,
2,,10,C,1,0,,No,25-34,,,455000,192.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,2,1,1,99999,,5,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,White,2,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,0.0,35-44,,,,0,,,,2.0,6.375,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,66.67,,Joint,,2,0,0,,2,360,1,7,5,2,305000,,1,,,0,
2,,10,C,1,0,,,9999,,,185000,144.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Ethnicity Not Available,,3,1,0,8,,,,2,,Race Not Available,4,,,,5493009SXBJ8LKIU7Q54,6.0,1,7,,5,3,2023,1,,0.0,35-44,,,,0,,,,3.0,6.625,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,94.93,,Sex Not Available,,4,0,0,,2,360,1,10,5,2,175000,,3,,,0,
2,,10,C,1,0,,No,25-34,,,95000,81.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,2,1,1,99999,,5,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,White,2,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,2,3,2023,1,,0.0,25-34,,,,0,,,,2.0,6.625,,2,2,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Joint,,2,0,0,,2,360,1,7,5,2,95000,,1,,,0,
2,,10,C,1,0,,,9999,,,105000,46.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,2,,Black or African American,4,,,42.0,5493009SXBJ8LKIU7Q54,3.0,1,7,,5,3,2023,1,,0.0,45-54,,,,0,,,,2.0,6.5,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Female,,4,0,0,,2,360,1,10,5,2,95000,,2,,,0,
1,,10,C,1,0,,,9999,,,265000,83.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,1,,White,4,,,39.0,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,65-74,,,,0,,,,2.0,6.5,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,Yes,80.0,,Female,,4,0,0,,1,360,1,10,5,2,215000,,2,,,0,
1,,10,C,1,0,,,9999,,,45000,36.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,1,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,55-64,,,,0,,,,2.0,6.5,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,95.0,,Male,,4,0,0,,1,360,1,10,5,2,45000,,1,,,0,
1,,10,C,1,0,,,9999,,,305000,130.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Hispanic or Latino,,3,1,0,8,,,,1,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,35-44,,,,0,,,,1.0,5.875,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,93.33,,Male,,4,0,0,,1,360,1,10,5,2,285000,,1,,,0,
1,,10,C,1,0,,No,25-34,,,255000,53.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,1,1,1,99999,,5,2,,Not Hispanic or Latino,,3,1,0,8,,,,1,,White,1,,,42.0,5493009SXBJ8LKIU7Q54,5.0,1,9,,2,3,2023,1,,0.0,25-34,,,,0,,,,2.0,6.625,,2,1,Single Family (1-4 Units):Site-Built,,1,,2,No,87.2,,Joint,,1,0,0,,1,360,1,7,5,2,215000,,2,,,0,
1,,10,C,1,0,,,9999,,,255000,78.0,,2,1,0.0,,2,,2,,2,Conventional:First Lien,5,1,1,99999,,8,2,,Not Hispanic or Latino,,3,1,0,8,,,,1,,White,4,,,,5493009SXBJ8LKIU7Q54,5.0,1,7,,5,3,2023,1,,0.0,<25,,,,0,,,,2.0,6.0,,2,4,Single Family (1-4 Units):Site-Built,,1,,2,No,60.0,,Male,,4,0,0,,1,180,1,10,5,2,155000,,1,,,0,
