age,mrthel,mortbnd,hhsex,wgt,homeeq,networth,nh_mort,lf,income,married
61,1470000.0,0,1,58.96557484896296,5010000.0,74572800.0,1470000.0,1,6053106.21242485,1
61,1560000.0,0,1,57.95352050240582,5000000.0,72417000.0,1560000.0,1,6053106.21242485,1
61,1370000.0,0,1,59.64871114978756,4070000.0,72771100.0,1370000.0,1,6053106.21242485,1
61,1540000.0,0,1,59.56161873067508,4900000.0,73311800.0,1540000.0,1,6053106.21242485,1
61,1510000.0,0,1,58.32202105736353,3790000.0,68625610.0,1510000.0,1,6053106.21242485,1
30,287000.0,0,1,21387.49370898281,138000.0,121100.0,287000.0,1,128628.50701402806,1
30,287000.0,0,1,21274.332838286195,138000.0,120200.0,287000.0,1,128628.50701402806,1
30,287000.0,0,1,20655.225386402588,138000.0,120100.0,287000.0,1,128628.50701402806,1
30,287000.0,0,1,21195.17812474555,138000.0,120200.0,287000.0,1,128628.50701402806,1
30,287000.0,0,1,20663.61847930878,138000.0,121100.0,287000.0,1,128628.50701402806,1
46,177000.0,0,2,1585.6249539551175,373000.0,579800.0,177000.0,1,86472.94589178357,2
46,282000.0,0,2,1580.7659476289575,268000.0,351450.0,282000.0,1,104848.44689378758,2
46,369000.0,0,2,1736.3020087754187,181000.0,264900.0,369000.0,1,99443.8877755511,2
46,261000.0,0,2,1621.5084933681826,289000.0,494300.0,261000.0,1,90796.59318637275,2
46,131000.0,0,2,1757.3549862927262,419000.0,712200.0,131000.0,1,96201.15230460922,2
22,0.0,0,2,2947.036054473995,0.0,16000.0,0.0,1,12970.941883767535,2
22,0.0,0,2,2978.932577630938,0.0,17000.0,0.0,1,12970.941883767535,2
22,0.0,0,2,2947.294105631168,0.0,16000.0,0.0,1,12970.941883767535,2
22,0.0,0,2,2919.193973689592,0.0,15000.0,0.0,1,12970.941883767535,2
22,0.0,0,2,3056.6001082325747,0.0,17000.0,0.0,1,12970.941883767535,2
62,0.0,0,2,8174.5588563355195,395000.0,2493500.0,0.0,0,85392.03406813627,2
62,0.0,0,2,8548.900362848899,395000.0,2351500.0,0.0,0,85392.03406813627,2
62,0.0,0,2,7855.263521734631,395000.0,2363500.0,0.0,0,85392.03406813627,2
62,0.0,0,2,8057.120173027237,395000.0,2211500.0,0.0,0,87553.85771543086,2
62,0.0,0,2,8022.441055055322,395000.0,2342500.0,0.0,0,86472.94589178357,2
51,196000.0,0,1,3843.5139057358865,44000.0,1046600.0,196000.0,1,137275.8016032064,1
51,196000.0,0,1,5751.30612130337,44000.0,182400.0,196000.0,1,137275.8016032064,1
51,196000.0,0,1,5752.179937293575,44000.0,303150.0,196000.0,1,137275.8016032064,1
51,196000.0,0,1,3959.097786341806,44000.0,1040410.0,196000.0,1,137275.8016032064,1
51,196000.0,0,1,4208.852513982631,44000.0,419400.0,196000.0,1,137275.8016032064,1
61,148000.0,0,1,3907.1898736642142,268000.0,1887000.0,148000.0,0,211858.71743486973,1
61,313000.0,0,1,4598.018878482,113000.0,1727360.0,313000.0,0,94039.32865731463,1
61,104000.0,0,1,1978.30507002384,302000.0,3915500.0,104000.0,0,161055.8617234469,1
61,210000.0,0,1,3945.655513529188,200000.0,1930720.0,210000.0,0,100524.79959919839,1
61,274000.0,0,1,1713.6966727319978,197000.0,5305700.0,274000.0,0,132952.15430861723,1
40,0.0,0,1,3305.88026181218,0.0,4000.0,0.0,1,38912.825651302606,2
40,0.0,0,1,3234.180605830979,0.0,4000.0,0.0,1,37831.91382765531,2
40,0.0,0,1,3257.9871215745816,0.0,4000.0,0.0,1,37831.91382765531,2
40,0.0,0,1,3257.0123189925225,0.0,4000.0,0.0,1,37831.91382765531,2
40,0.0,0,1,3220.092449660171,0.0,4000.0,0.0,1,38912.825651302606,2
29,0.0,0,1,3578.334688040297,0.0,118000.0,0.0,1,91877.50501002005,2
29,0.0,0,1,3497.610547561012,0.0,119000.0,0.0,1,91877.50501002005,2
29,0.0,0,1,3563.271647469161,0.0,118000.0,0.0,1,91877.50501002005,2
29,0.0,0,1,3524.557146547687,0.0,118000.0,0.0,1,91877.50501002005,2
29,0.0,0,1,3528.2026832057513,0.0,118900.0,0.0,1,91877.50501002005,2
63,0.0,0,1,1929.962274995715,0.0,6000.0,0.0,1,62692.885771543086,1
63,0.0,0,1,1943.2327942248037,0.0,4800.0,0.0,1,57288.32665330661,1
63,0.0,0,1,1949.3616960392956,0.0,6000.0,0.0,1,48641.03206412826,1
63,0.0,0,1,1948.0032965433134,0.0,6000.0,0.0,1,62692.885771543086,1
63,0.0,0,1,1952.3217628024765,0.0,4600.0,0.0,1,59450.1503006012,1
71,0.0,0,2,3504.200780514623,1200000.0,18251000.0,0.0,0,351296.34268537076,2
71,0.0,0,2,3694.3365691048157,1200000.0,13945000.0,0.0,0,516675.8517034068,2
71,0.0,0,2,2144.8293033135647,1200000.0,25159000.0,0.0,0,367510.0200400802,2
71,0.0,0,2,2105.7345859646807,1200000.0,25942000.0,0.0,0,469115.73146292585,2
71,0.0,0,2,3548.985858696998,1200000.0,13136000.0,0.0,0,390209.16833667335,2
39,355000.0,0,1,10066.694212487495,80000.0,178850.0,355000.0,1,162136.7735470942,1
39,355000.0,0,1,10036.350081528492,80000.0,179950.0,355000.0,1,162136.7735470942,1
39,355000.0,0,1,11017.63315268501,80000.0,178950.0,355000.0,1,162136.7735470942,1
39,355000.0,0,1,10290.400286156557,80000.0,178850.0,355000.0,1,162136.7735470942,1
39,355000.0,0,1,11151.503465528693,80000.0,177050.0,355000.0,1,162136.7735470942,1
43,300000.0,0,1,2505.578451380992,200000.0,320700.0,300000.0,1,271308.86773547094,1
43,300000.0,0,1,2498.0222325047903,200000.0,311500.0,300000.0,1,271308.86773547094,1
43,300000.0,0,1,2693.500898941345,200000.0,314800.0,300000.0,1,271308.86773547094,1
43,300000.0,0,1,2542.39314730562,200000.0,312100.0,300000.0,1,272389.7795591182,1
43,300000.0,0,1,2728.082644452277,200000.0,321800.0,300000.0,1,219425.1002004008,1
76,0.0,0,1,417.7987898374161,3500000.0,20894000.0,0.0,1,1427884.519038076,1
76,0.0,0,1,487.8102632374047,3500000.0,22133000.0,0.0,1,1503548.3466933868,1
76,0.0,0,1,596.1042861958305,3500000.0,79895000.0,0.0,1,1363029.8096192384,1
76,0.0,0,1,495.4121824297073,3500000.0,39390000.0,0.0,1,1427884.519038076,1
76,0.0,0,1,493.98006825716294,3500000.0,31595000.0,0.0,1,1330602.4549098196,1
49,0.0,0,2,7480.198082717894,0.0,4180.0,0.0,0,22699.148296593186,2
49,0.0,0,2,7553.968466777018,0.0,5275.0,0.0,0,22699.148296593186,2
49,0.0,0,2,7560.718754896819,0.0,3875.0,0.0,0,22699.148296593186,2
49,0.0,0,2,7681.738132979993,0.0,3380.0,0.0,0,22699.148296593186,2
49,0.0,0,2,7563.732860015929,0.0,3980.0,0.0,0,22699.148296593186,2
78,0.0,0,1,2826.5586648361004,1400000.0,5927900.0,0.0,0,371833.6673346693,1
78,0.0,0,1,3001.302782798807,1400000.0,5930000.0,0.0,0,321030.81162324647,1
78,0.0,0,1,3101.587156369485,1400000.0,5930000.0,0.0,0,317788.0761523046,1
78,0.0,0,1,2983.926257924312,1400000.0,5928710.0,0.0,0,318868.9879759519,1
78,0.0,0,1,2849.203262781147,1400000.0,5931900.0,0.0,0,504785.82164328656,1
25,0.0,0,1,8042.4585004023265,35000.0,39040.0,0.0,1,9295.841683366734,2
25,0.0,0,1,8042.861291563878,35000.0,39040.0,0.0,1,6485.470941883767,2
25,0.0,0,1,8029.369671975534,35000.0,39040.0,0.0,1,7566.382765531062,2
25,0.0,0,1,8040.056104798912,35000.0,39040.0,0.0,1,7782.565130260521,2
25,0.0,0,1,8023.264995416927,35000.0,39040.0,0.0,1,6809.744488977956,2
38,0.0,0,1,8778.906027241424,20000.0,62120.0,0.0,1,97282.06412825652,1
38,0.0,0,1,8504.650877262859,20000.0,61150.0,0.0,1,97282.06412825652,1
38,0.0,0,1,8377.751246765,20000.0,61090.0,0.0,1,97282.06412825652,1
38,0.0,0,1,8587.670951212855,20000.0,61200.0,0.0,1,97282.06412825652,1
38,0.0,0,1,8285.733095920757,20000.0,61130.0,0.0,1,97282.06412825652,1
56,100000.0,0,1,7101.394260952868,150000.0,1573100.0,100000.0,1,154570.39078156312,1
56,100000.0,0,1,7161.425783357212,150000.0,1260100.0,100000.0,1,154570.39078156312,1
56,100000.0,0,1,7861.8239972362735,150000.0,716000.0,100000.0,1,154570.39078156312,1
56,100000.0,0,1,7340.594224482322,150000.0,606100.0,100000.0,1,154570.39078156312,1
56,100000.0,0,1,7957.360991891039,150000.0,725000.0,100000.0,1,154570.39078156312,1
75,0.0,0,1,22381.32609150655,200000.0,433760.0,0.0,0,113495.74148296592,1
75,0.0,0,1,20871.8891373627,200000.0,432620.0,0.0,0,113495.74148296592,1
75,0.0,0,1,20631.44982988944,200000.0,431500.0,0.0,0,113495.74148296592,1
75,0.0,0,1,21415.873747652604,200000.0,425000.0,0.0,0,113495.74148296592,1
75,0.0,0,1,20479.326395364613,200000.0,423600.0,0.0,0,113495.74148296592,1
43,0.0,0,1,7808.724631562965,0.0,-30770.0,0.0,1,32427.354709418836,1
43,0.0,0,1,7816.648948781051,0.0,-31070.0,0.0,1,32427.354709418836,1
43,0.0,0,1,7775.609287220066,0.0,-30440.0,0.0,1,32427.354709418836,1
43,0.0,0,1,7707.020831921795,0.0,-31160.0,0.0,1,32427.354709418836,1
43,0.0,0,1,7786.844961863977,0.0,-30450.0,0.0,1,32427.354709418836,1
39,0.0,0,2,2914.983027578696,0.0,19400.0,0.0,1,27022.795591182366,2
39,0.0,0,2,2851.761354766546,0.0,20500.0,0.0,1,27022.795591182366,2
39,0.0,0,2,2872.7529164210955,0.0,20400.0,0.0,1,27022.795591182366,2
39,0.0,0,2,2871.8933774309016,0.0,20500.0,0.0,1,25941.88376753507,2
39,0.0,0,2,2839.3390245925943,0.0,19500.0,0.0,1,25941.88376753507,2
66,22000.0,0,1,5600.660797617955,258000.0,969300.0,22000.0,0,88094.31362725451,1
66,22000.0,0,1,5615.263089761825,258000.0,969300.0,22000.0,0,80419.83967935872,1
66,22000.0,0,1,6052.071213842777,258000.0,969300.0,22000.0,0,79555.11022044088,1
66,23000.0,0,1,5762.987139632579,257000.0,968300.0,23000.0,0,90256.1372745491,1
66,23000.0,0,1,6143.633291445241,257000.0,968300.0,23000.0,0,80527.93086172345,1
33,0.0,0,1,10729.641612557594,0.0,14600.0,0.0,1,81068.3867735471,1
33,0.0,0,1,10817.240640894066,0.0,15500.0,0.0,1,82149.29859719439,1
33,0.0,0,1,10814.069251713812,0.0,14600.0,0.0,1,82149.29859719439,1
33,0.0,0,1,10767.571329972305,0.0,13500.0,0.0,1,82149.29859719439,1
33,0.0,0,1,10824.238171800298,0.0,14510.0,0.0,1,82149.29859719439,1
57,0.0,0,1,116.80942378701221,518000.0,7401200.0,0.0,1,288603.4569138276,1
57,0.0,0,1,124.76415350347267,524000.0,7410200.0,0.0,1,288603.4569138276,1
57,0.0,0,1,130.75207856099868,544000.0,7430200.0,0.0,1,288603.4569138276,1
57,0.0,0,1,124.9399661819098,526000.0,7411200.0,0.0,1,288603.4569138276,1
57,0.0,0,1,118.88830760032381,542000.0,7427100.0,0.0,1,288603.4569138276,1
89,0.0,0,1,3357.908954949472,1000000.0,1852500.0,0.0,0,14051.85370741483,1
89,0.0,0,1,3489.868042274155,1000000.0,1663500.0,0.0,0,15132.765531062125,1
89,0.0,0,1,1062.0086129043082,1000000.0,1506700.0,0.0,0,15132.765531062125,1
89,0.0,0,1,3243.3379104188625,1000000.0,2467600.0,0.0,0,11890.03006012024,1
89,0.0,0,1,3307.1410818102763,1000000.0,2156100.0,0.0,0,14051.85370741483,1
38,400000.0,0,1,9448.237186004018,260000.0,144100.0,400000.0,1,81068.3867735471,1
38,400000.0,0,1,9420.6499730449,282000.0,166100.0,400000.0,1,84311.12224448897,1
38,400000.0,0,1,10345.397796274712,267000.0,151100.0,400000.0,1,78906.5631262525,1
38,400000.0,0,1,9660.962723976256,216000.0,100100.0,400000.0,1,77825.65130260521,1
38,400000.0,0,1,10468.795818796929,178000.0,62100.0,400000.0,1,76744.73947895791,1
40,31000.0,0,1,4844.666141876251,169000.0,193460.0,31000.0,1,56207.41482965932,1
40,31000.0,0,1,4732.109522121722,169000.0,193360.0,31000.0,1,56207.41482965932,1
40,31000.0,0,1,4656.061193812951,169000.0,193260.0,31000.0,1,56207.41482965932,1
40,31000.0,0,1,4769.017014148944,169000.0,193460.0,31000.0,1,56207.41482965932,1
40,31000.0,0,1,4620.067231723477,169000.0,193360.0,31000.0,1,56207.41482965932,1
65,0.0,0,1,9120.871108659801,0.0,15500.0,0.0,1,10592.935871743486,2
65,0.0,0,1,8841.643500334216,0.0,15500.0,0.0,1,14051.85370741483,2
65,0.0,0,1,8809.36234004137,0.0,15500.0,0.0,1,12970.941883767535,2
65,0.0,0,1,9033.281138164202,0.0,15500.0,0.0,1,15132.765531062125,2
65,0.0,0,1,8904.412423753332,0.0,15500.0,0.0,1,14051.85370741483,2
46,763000.0,0,1,606.2060197491394,337000.0,1591400.0,763000.0,1,732858.2164328657,1
46,763000.0,0,1,636.7550017621718,337000.0,1155000.0,763000.0,1,670165.3306613227,1
46,763000.0,0,1,582.0534681956161,337000.0,1384700.0,763000.0,1,666922.5951903808,1
46,763000.0,0,1,596.4041059169605,337000.0,1305900.0,763000.0,1,653951.6533066132,1
46,763000.0,0,1,596.5765848542123,337000.0,1202800.0,763000.0,1,655032.5651302605,1
37,400000.0,0,1,3014.3834671665686,300000.0,1107500.0,400000.0,1,405341.9338677355,1
37,400000.0,0,1,3041.206637017981,300000.0,1121000.0,400000.0,1,405341.9338677355,1
37,400000.0,0,1,3149.4569265919695,300000.0,1117000.0,400000.0,1,405341.9338677355,1
37,400000.0,0,1,3152.0360114956907,300000.0,1115900.0,400000.0,1,405341.9338677355,1
37,400000.0,0,1,3221.1211979294544,300000.0,1107500.0,400000.0,1,405341.9338677355,1
71,480000.0,0,1,60.677786676282764,1720000.0,79762500.0,480000.0,1,599906.0621242485,1
71,480000.0,0,1,59.63634481969957,1720000.0,79763500.0,480000.0,1,597744.2384769539,1
71,480000.0,0,1,61.38075953525064,1720000.0,79762500.0,480000.0,1,603148.7975951903,1
71,480000.0,0,1,61.29113817157256,1720000.0,79763500.0,480000.0,1,603148.7975951903,1
71,480000.0,0,1,60.01554570294523,1720000.0,79763500.0,480000.0,1,599906.0621242485,1
52,0.0,0,1,7825.671275127667,0.0,-29100.0,0.0,1,140518.5370741483,1
52,0.0,0,1,8063.921224614431,0.0,-28100.0,0.0,1,140518.5370741483,1
52,0.0,0,1,7990.2767662470915,0.0,-28100.0,0.0,1,140518.5370741483,1
52,0.0,0,1,7817.671329894712,0.0,-28200.0,0.0,1,140518.5370741483,1
52,0.0,0,1,8101.802954234039,0.0,-29100.0,0.0,1,140518.5370741483,1
45,0.0,0,1,6252.033158759261,0.0,117700.0,0.0,1,137275.8016032064,1
45,0.0,0,1,6055.982087450824,0.0,117700.0,0.0,1,137275.8016032064,1
45,0.0,0,1,6208.15661835117,0.0,117700.0,0.0,1,136194.8897795591,1
45,0.0,0,1,6147.138789233974,0.0,117700.0,0.0,1,136194.8897795591,1
45,0.0,0,1,6117.92725434149,0.0,117700.0,0.0,1,137275.8016032064,1
61,0.0,0,2,9067.649377671907,0.0,31000.0,0.0,1,41074.64929859719,2
61,0.0,0,2,9032.599486689798,0.0,31000.0,0.0,1,41074.64929859719,2
61,0.0,0,2,9106.797731352946,0.0,31000.0,0.0,1,41074.64929859719,2
61,0.0,0,2,8927.911486940375,0.0,31100.0,0.0,1,41074.64929859719,2
61,0.0,0,2,9082.320077874081,0.0,31000.0,0.0,1,41074.64929859719,2
63,45000.0,0,1,3832.955055764237,655000.0,3607500.0,0.0,1,194564.12825651304,1
63,45000.0,0,1,4199.687415205428,655000.0,3639900.0,0.0,1,194564.12825651304,1
63,45000.0,0,1,4547.843578485314,655000.0,3999530.0,0.0,1,194564.12825651304,1
63,45000.0,0,1,4077.000418277795,655000.0,3476700.0,0.0,1,194564.12825651304,1
63,45000.0,0,1,3938.5660185463144,655000.0,3546100.0,0.0,1,194564.12825651304,1
48,0.0,0,1,1340.2423295445792,670000.0,1491200.0,0.0,1,85392.03406813627,1
48,0.0,0,1,1336.0067232037159,670000.0,1471200.0,0.0,1,84311.12224448897,1
48,0.0,0,1,1440.8568585668215,670000.0,1422200.0,0.0,1,85392.03406813627,1
48,0.0,0,1,1360.0885073971092,670000.0,1309200.0,0.0,1,85392.03406813627,1
48,0.0,0,1,1459.6405885468328,670000.0,1418200.0,0.0,1,85392.03406813627,1
58,0.0,0,1,2258.841563791482,0.0,9300.0,0.0,1,73502.00400801603,2
58,0.0,0,1,2226.67737837732,0.0,9300.0,0.0,1,73502.00400801603,2
58,0.0,0,1,2262.9480983855265,0.0,9300.0,0.0,1,73502.00400801603,2
58,0.0,0,1,2261.9654760368185,0.0,9300.0,0.0,1,73502.00400801603,2
58,0.0,0,1,2253.474118410582,0.0,9300.0,0.0,1,73502.00400801603,2
65,0.0,0,2,1870.3378676757602,0.0,-1999.0,0.0,0,10809.118236472947,2
65,0.0,0,2,1878.3834203566944,0.0,-1999.0,0.0,0,9187.750501002003,2
65,0.0,0,2,1851.7686119434043,0.0,-1999.0,0.0,0,8863.476953907815,2
65,0.0,0,2,1879.7763262613666,0.0,-1999.0,0.0,0,8323.021042084169,2
65,0.0,0,2,1855.8433607079726,0.0,-1999.0,0.0,0,9295.841683366734,2
47,109000.0,0,2,16019.079437633674,191000.0,270520.0,109000.0,1,81068.3867735471,2
47,109000.0,0,2,14823.988046491071,191000.0,269520.0,109000.0,1,81068.3867735471,2
47,109000.0,0,2,15144.744642244763,191000.0,269620.0,109000.0,1,81068.3867735471,2
47,108000.0,0,2,15364.820563063797,192000.0,271430.0,108000.0,1,81068.3867735471,2
47,109000.0,0,2,14758.620368696264,191000.0,270420.0,109000.0,1,79987.4749498998,2
50,400000.0,0,1,12489.281749926886,550000.0,1384510.0,400000.0,1,144842.18436873748,1
50,400000.0,0,1,15222.86299863659,550000.0,1387305.0,400000.0,1,144842.18436873748,1
50,400000.0,0,1,10296.941343485509,550000.0,1385505.0,400000.0,1,145923.09619238478,1
50,400000.0,0,1,13056.377149239639,550000.0,1384505.0,400000.0,1,145923.09619238478,1
50,400000.0,0,1,11356.17180202316,550000.0,1389305.0,400000.0,1,144842.18436873748,1
41,0.0,0,1,7134.5776667788205,0.0,56100.0,0.0,1,185916.83366733466,1
41,0.0,0,1,7357.532605813316,0.0,59050.0,0.0,1,185916.83366733466,1
41,0.0,0,1,7132.224261555575,0.0,44940.0,0.0,1,186997.74549098196,1
41,0.0,0,1,7298.2788759656005,0.0,69590.0,0.0,1,185916.83366733466,1
41,0.0,0,1,7188.038799274902,0.0,40770.0,0.0,1,185916.83366733466,1
53,0.0,0,2,1971.835789473814,0.0,1.0,0.0,0,9728.206412825652,2
53,0.0,0,2,1981.6010918211534,0.0,1.0,0.0,0,9728.206412825652,2
53,0.0,0,2,1953.364097555433,0.0,1.0,0.0,0,9728.206412825652,2
53,0.0,0,2,1982.2760963794371,0.0,1.0,0.0,0,9728.206412825652,2
53,0.0,0,2,1957.0976938576143,0.0,1.0,0.0,0,9728.206412825652,2
70,7150000.0,0,1,59.811691677041054,8950000.0,187561000.0,7150000.0,1,4874912.324649299,1
70,7650000.0,0,1,58.89900371873803,2470000.0,210978000.0,7650000.0,1,4907339.679358717,1
70,7210000.0,0,1,60.7609631508383,9650000.0,221104000.0,7210000.0,1,4993812.625250501,1
70,7380000.0,0,1,60.70683251665382,6110000.0,191673000.0,7380000.0,1,4928957.915831664,1
70,7530000.0,0,1,59.193201142694534,3650000.0,186671000.0,7530000.0,1,5047858.216432866,1
26,0.0,0,2,8427.731789657006,0.0,450.0,0.0,1,33508.26653306613,2
26,0.0,0,2,8401.100935249418,0.0,450.0,0.0,1,32427.354709418836,2
26,0.0,0,2,8439.523865213383,0.0,450.0,0.0,1,33508.26653306613,2
26,0.0,0,2,8365.066019579643,0.0,460.0,0.0,1,33508.26653306613,2
26,0.0,0,2,8424.504142424941,0.0,460.0,0.0,1,32427.354709418836,2
60,0.0,0,2,580.4797428819686,0.0,20.0,0.0,0,30265.53106212425,2
60,0.0,0,2,591.979516767917,0.0,20.0,0.0,0,30265.53106212425,2
60,0.0,0,2,592.0162273232299,0.0,20.0,0.0,0,29184.619238476953,2
60,0.0,0,2,578.0313021335112,0.0,20.0,0.0,0,30265.53106212425,2
60,0.0,0,2,599.6559500140072,0.0,20.0,0.0,0,29184.619238476953,2
63,0.0,0,1,518.9133522970776,2900000.0,19155670.0,0.0,1,952283.3166332665,1
63,0.0,0,1,556.8762346550582,2900000.0,19171670.0,0.0,1,855001.25250501,1
63,0.0,0,1,585.6006160109537,2900000.0,19154670.0,0.0,1,858243.9879759519,1
63,0.0,0,1,557.9843606312016,2900000.0,19156570.0,0.0,1,926341.4328657314,1
63,0.0,0,1,522.6638083837285,2900000.0,19133670.0,0.0,1,904723.1963927855,1
33,0.0,0,1,3892.582757401364,583000.0,3699100.0,0.0,1,1167384.7695390782,1
33,0.0,0,1,4112.805160807244,583000.0,3693100.0,0.0,1,1167384.7695390782,1
33,0.0,0,1,4267.961986829663,584000.0,3700200.0,0.0,1,1156575.6513026052,1
33,0.0,0,1,4106.670253035843,584000.0,3689200.0,0.0,1,1156575.6513026052,1
33,0.0,0,1,3974.1343699631384,584000.0,3684200.0,0.0,1,1156575.6513026052,1
38,160000.0,0,1,2565.020313472746,140000.0,139600.0,160000.0,1,48641.03206412826,1
38,160000.0,0,1,2471.7732371299935,140000.0,139600.0,160000.0,1,48641.03206412826,1
38,160000.0,0,1,2444.641447240836,140000.0,139600.0,160000.0,1,48641.03206412826,1
38,160000.0,0,1,2482.3741672405376,140000.0,139600.0,160000.0,1,48641.03206412826,1
38,160000.0,0,1,2427.46275699502,140000.0,139600.0,160000.0,1,48641.03206412826,1
80,0.0,0,1,5417.860514853152,50000.0,50280.0,0.0,0,25941.88376753507,1
80,0.0,0,1,5416.566852538073,50000.0,50280.0,0.0,0,25941.88376753507,1
80,0.0,0,1,5404.735743004652,50000.0,50280.0,0.0,0,25941.88376753507,1
80,0.0,0,1,5411.270004339754,50000.0,50280.0,0.0,0,25941.88376753507,1
80,0.0,0,1,5402.583653300224,50000.0,50280.0,0.0,0,25941.88376753507,1
46,0.0,0,1,4781.255543495925,0.0,-9850.0,0.0,1,62692.885771543086,1
46,0.0,0,1,4750.599268200153,0.0,-10850.0,0.0,1,62692.885771543086,1
46,0.0,0,1,4710.78204898178,0.0,-8850.0,0.0,1,62692.885771543086,1
46,0.0,0,1,4768.0545491177245,0.0,-10850.0,0.0,1,62692.885771543086,1
46,0.0,0,1,4713.961372573262,0.0,-10850.0,0.0,1,62692.885771543086,1
87,0.0,0,1,7.285044298637483,6310000.0,1074570000.0,0.0,0,78463389.2785571,1
87,0.0,0,1,7.301398369232446,6740000.0,1094007000.0,0.0,0,93034080.66132264,1
87,0.0,0,1,7.3699473383008485,6860000.0,1134786000.0,0.0,0,110036823.6472946,1
87,0.0,0,1,7.5009577384461625,6490000.0,988550000.0,0.0,0,102340731.46292585,1
87,0.0,0,1,7.321322660485284,6500000.0,1229845000.0,0.0,0,106048259.01803607,1
70,0.0,0,2,11105.989347856439,0.0,9600.0,0.0,1,24860.971943887776,2
70,0.0,0,2,11072.998640794203,0.0,9600.0,0.0,1,28103.70741482966,2
70,0.0,0,2,11121.909581173937,0.0,10100.0,0.0,1,25941.88376753507,2
70,0.0,0,2,11032.584599352214,0.0,10100.0,0.0,1,28103.70741482966,2
70,0.0,0,2,11105.363069391457,0.0,8100.0,0.0,1,18375.501002004006,2
70,200000.0,0,1,3435.8021380119108,500000.0,19479000.0,200000.0,1,449659.31863727455,1
70,200000.0,0,1,3622.226658143096,500000.0,12539000.0,200000.0,1,557750.501002004,1
70,200000.0,0,1,3784.229026411719,500000.0,12139000.0,200000.0,1,542617.7354709419,1
70,200000.0,0,1,3642.2085208504686,500000.0,11884000.0,200000.0,1,519918.5871743487,1
70,200000.0,0,1,3479.713054368546,500000.0,15130000.0,200000.0,1,590177.8557114229,1
43,78000.0,0,1,4064.858970323608,237000.0,2920300.0,0.0,1,378319.13827655313,1
43,78000.0,0,1,4165.255781109782,237000.0,2918200.0,0.0,1,378319.13827655313,1
43,78000.0,0,1,3772.2362282235576,237000.0,2919200.0,0.0,1,378319.13827655313,1
43,79000.0,0,1,3897.854048587296,236000.0,2920200.0,0.0,1,378319.13827655313,1
43,79000.0,0,1,3997.958551767822,236000.0,2917300.0,0.0,1,378319.13827655313,1
58,536000.0,0,1,5349.935558629422,414000.0,621500.0,536000.0,1,194564.12825651304,1
58,536000.0,0,1,5367.732926185788,414000.0,623500.0,536000.0,1,194564.12825651304,1
58,536000.0,0,1,5771.777431132065,414000.0,619500.0,536000.0,1,194564.12825651304,1
58,536000.0,0,1,5510.94799973896,414000.0,621500.0,536000.0,1,194564.12825651304,1
58,536000.0,0,1,5856.987267239867,414000.0,621500.0,536000.0,1,194564.12825651304,1
77,0.0,0,1,471.28295187662314,600000.0,36403500.0,0.0,0,2986559.368737475,1
77,0.0,0,1,461.7299542371111,600000.0,32300100.0,0.0,0,2679039.9549098196,1
77,0.0,0,1,464.4717219816645,600000.0,45387100.0,0.0,0,2972615.606212425,1
77,0.0,0,1,576.4045916572603,600000.0,55975000.0,0.0,0,3910738.977955912,1
77,0.0,0,1,478.918537149788,600000.0,30715190.0,0.0,0,2879549.098196393,1
46,1290000.0,0,1,60.62729687194718,1450000.0,204303100.0,1290000.0,1,4712775.551102204,1
46,1300000.0,0,1,61.30531534332194,1340000.0,158150000.0,1300000.0,1,3934519.038076152,1
46,1260000.0,0,1,61.60120208350757,1450000.0,179075000.0,1260000.0,1,4269601.703406814,1
46,1350000.0,0,1,62.90887732370322,1400000.0,246335000.0,1350000.0,1,6139579.158316634,1
46,1310000.0,0,1,61.23398264463758,1760000.0,132457000.0,1310000.0,1,5123522.044088176,1
50,235000.0,0,2,4723.97866139927,1415000.0,1536580.0,235000.0,1,75663.82765531063,2
50,235000.0,0,2,5561.156732385266,1415000.0,1538480.0,235000.0,1,76744.73947895791,2
50,235000.0,0,2,3978.680543240754,1415000.0,1536480.0,235000.0,1,76744.73947895791,2
50,235000.0,0,2,4774.698286083754,1415000.0,1545780.0,235000.0,1,76744.73947895791,2
50,235000.0,0,2,4289.158284610602,1415000.0,1541780.0,235000.0,1,76744.73947895791,2
58,0.0,0,1,48.80898783587747,1000000.0,64202000.0,0.0,1,3642672.845691383,1
58,0.0,0,1,49.60507291598422,1000000.0,64202000.0,0.0,1,4031801.102204409,1
58,0.0,0,1,49.95938963462084,1000000.0,64202000.0,0.0,1,4010182.8657314624,1
58,0.0,0,1,50.94308643196044,1000000.0,64202000.0,0.0,1,4020991.983967935,1
58,0.0,0,1,49.14501150477614,1000000.0,64204000.0,0.0,1,4075037.5751503007,1
41,0.0,0,2,1406.9421567584811,0.0,-27250.0,0.0,1,39993.7374749499,2
41,0.0,0,2,1431.4263874105914,0.0,-28650.0,0.0,1,43236.47294589179,2
41,0.0,0,2,1413.3255418832994,0.0,-29550.0,0.0,1,37831.91382765531,2
41,0.0,0,2,1421.174774493264,0.0,-28770.0,0.0,1,43236.47294589179,2
41,0.0,0,2,1416.742499884866,0.0,-25550.0,0.0,1,39993.7374749499,2
65,0.0,0,1,6706.079470230221,650000.0,1140600.0,0.0,1,140518.5370741483,1
65,0.0,0,1,6724.90703182648,650000.0,814100.0,0.0,1,140518.5370741483,1
