FAMILY_ID_2019,STATE_2019,STATE_CURRENT_2019,N_IN_FU,AGE_HEAD,SEX_HEAD,AGE_WIFE,SEX_WIFE,N_CHILDREN,AGE_YOUNGEST_CHILD,MARITAL_STATUS,OWN_RENT,HOME_VALUE,HAS_MORTGAGE,MORTGAGE_BALANCE,MORTGAGE_PAYMENT_MO,MORTGAGE_RATE_TYPE,MORTGAGE_INT_RATE,BEHIND_ON_MORTGAGE,FORECLOSURE,HEAD_EMPLOY_MENTION1,HEAD_EMPLOY_MENTION2,HEAD_EMPLOY_MENTION3,HEAD_WEEKS_EMPLOYED,HEAD_HOURS_LAST_YEAR,HEAD_HOURS_PER_WEEK,WIFE_IN_FU,WIFE_EMPLOY_MENTION1,WIFE_EMPLOY_MENTION2,WIFE_EMPLOY_MENTION3,WIFE_WEEKS_EMPLOYED,WIFE_HOURS_LAST_YEAR,WIFE_HRS_HOUSEWORK,WIFE_HRS_PERSONAL_CARE,WIFE_HRS_SHOPPING,WIFE_HRS_CHILDCARE,WIFE_HRS_ADULT_CARE,WIFE_HRS_VOLUNTEER,WIFE_HRS_EDUCATION,WIFE_HRS_LEISURE,WIFE_HAS_WAGES,WIFE_WAGES_SALARY_RAW,WIFE_BONUS_AMT,WIFE_OVERTIME_AMT,WIFE_OTHER_LABOR_INC,WIFE_WORK_WEEKS_2018,WIFE_WEEKLY_HOURS_2018,HEAD_LABOR_INC_2018,WIFE_WAGES_CLEAN,WIFE_LABOR_INC_TOTAL,FAMILY_INCOME_2018,YEAR,DSV_ANNUAL,RE_BUFFER,EAD,DRMI,LTV,IS_HOMEMAKER,DEFAULT,MONTHLY_INCOME,DTI_PROXY,DSV_COMMON,DSV_FULL,DRMI_COMMON,DRMI_W,DRMI_COMMON_W,DSV_COMMON_W,DSV_FULL_W,DSV_ANNUAL_W,MORTGAGE_BALANCE_W,HOME_VALUE_W,LTV_W,DTI_PROXY_W,WIFE_HRS_HOUSEWORK_W,WIFE_HRS_CHILDCARE_W,WIFE_HRS_ADULT_CARE_W,WIFE_WAGES_SALARY_RAW_W,LOG_DRMI_COMMON,LOG_DSV_COMMON,LOG_MORTGAGE_BALANCE,LOG_HOME_VALUE,LOG_WIFE_WAGES_SALARY_RAW,BEST_INCOME,DTI_PROXY_V2,FAMILY_INCOME_2018_SCALED,STATE_ABBR,CC_WEEKLY_2018,CC_ANNUAL_2018,LOG_CC_ANNUAL
64.0,37,42,2,64.0,1,55.0,2,0,0,1,1,150000.0,1,8000.0,700,1,5.0,5,0,1.0,0,0,52,50.0,50.0,1,1.0,0,0,52,50.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,20.0,1,40000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,109293.6,109293.6,8000.0,68.30850000000001,0.0533333333333333,0,0.0,0.0,,45214.0,109293.6,28.25875,67.38023669565217,28.25875,45214.0,109293.6,109293.6,8000.0,150000.0,0.0533333333333333,,50.0,0.0,0.0,40000.0,3.3761786742419773,10.71918416917458,8.987321812850125,11.918397239722838,10.59665973278358,40000.0,0.21,0,RI,264.565,13757.38,9.529403371998173
66.0,26,31,2,44.0,1,39.0,2,0,0,1,1,260000.0,1,250000.0,1700,1,4.0,5,0,1.0,7,0,52,40.0,40.0,1,1.0,0,0,52,55.0,20.0,15.0,7.0,0.0,0.0,0.0,0.0,15.0,1,80000.0,6000,0,0,1111.0,35.0,,0.0,0.0,0,2019,38252.76000000001,38252.76000000001,250000.0,0.7650552000000002,0.9615384615384616,0,0.0,0.0,,18085.6,38252.76000000001,0.361712,0.7650552000000002,0.361712,18085.6,38252.76000000001,38252.76000000001,250000.0,260000.0,0.9615384615384616,,20.0,0.0,0.0,80000.0,0.3087427316233321,9.802926611581514,12.429220196836384,12.468440756144114,11.289794413577894,80000.0,0.255,0,NV,,,
80.0,13,18,2,70.0,1,67.0,2,0,0,1,1,250000.0,1,140000.0,1300,1,3.0,5,0,4.0,1,0,52,40.0,40.0,1,4.0,0,0,0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,18280.6,18280.6,140000.0,0.6528785714285715,0.56,0,0.0,0.0,,4521.400000000001,18280.6,0.1614785714285714,0.6528785714285715,0.1614785714285714,4521.400000000001,18280.6,18280.6,140000.0,250000.0,0.56,,5.0,0.0,0.0,0.0,0.149693824008267,8.416798105361082,11.849404844423074,12.429220196836384,0.0,,,0,IA,,,
81.0,4,6,4,29.0,1,32.0,2,1,1,1,1,190000.0,1,180000.0,1370,1,5.0,5,0,1.0,0,0,52,40.0,40.0,1,6.0,2,0,49,45.0,35.0,25.0,7.0,168.0,0.0,0.0,0.0,20.0,1,43000.0,0,0,0,1111.0,40.0,,30.0,0.0,0,2019,200024.24,200024.24,180000.0,5.556228888888889,0.9473684210526316,1,0.0,0.0,,170814.28,200024.24,4.744841111111112,5.556228888888889,4.744841111111112,170814.28,200024.24,200024.24,180000.0,190000.0,0.9473684210526316,,35.0,168.0,0.0,43000.0,1.748302254018541,12.048338017693492,12.100717685412471,12.154784614286667,10.66897865021924,43000.0,0.3823255813953488,0,CA,235.6775,12255.23,9.413789658122825
85.0,34,39,2,64.0,1,67.0,2,0,0,1,1,135000.0,1,51162.0,725,1,5.0,5,0,4.0,0,0,0,0.0,0.0,1,1.0,0,0,52,8.0,20.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0,1,6000.0,0,0,0,1111.0,10.0,510.0,0.0,0.0,0,2019,26380.12,26380.12,51162.0,2.5780970251358424,0.3789777777777778,0,0.0,0.0,,18085.6,26380.12,1.7674836792932254,2.5780970251358424,1.7674836792932254,18085.6,26380.12,26380.12,51162.0,135000.0,0.3789777777777778,,20.0,0.0,0.0,6000.0,1.017938488308912,9.802926611581514,10.842771893535703,11.81303746480054,8.699681400989514,510.0,2.0,0,OK,135.04,7022.08,8.856957147237528
87.0,16,21,3,36.0,1,34.0,2,1,1,1,1,230000.0,1,100000.0,1500,1,10.0,5,0,1.0,0,0,52,45.0,40.0,1,1.0,0,0,52,90.0,5.0,7.0,5.0,20.0,0.0,5.0,0.0,7.0,1,63000.0,0,0,0,1111.0,90.0,,0.0,0.0,0,2019,32134.96,32134.96,100000.0,1.606748,0.4347826086956521,0,0.0,0.0,,21088.6,32134.96,1.0544300000000002,1.606748,1.0544300000000002,21088.6,32134.96,32134.96,100000.0,230000.0,0.4347826086956521,,5.0,20.0,0.0,63000.0,0.7199984372106235,9.956535306958202,11.51293546492023,12.345838935721968,11.050905878263569,63000.0,0.2857142857142857,0,LA,,,
93.0,48,55,2,63.0,1,49.0,2,0,0,1,1,700000.0,1,375000.0,2500,1,2.0,5,0,4.0,6,0,0,0.0,0.0,1,1.0,0,0,30,50.0,3.0,10.0,5.0,0.0,0.0,1.0,2.0,15.0,1,1280000.0,0,0,0,1111.0,50.0,,0.0,0.0,0,2019,16472.04,16472.04,375000.0,0.2196272,0.5357142857142857,0,0.0,0.0,,2712.84,16472.04,0.0361712,0.2196272,0.0424779727272726,2712.84,16472.04,16472.04,375000.0,700000.0,0.5357142857142857,,3.0,0.0,0.0,196449.99999999985,0.0416005451891976,7.906119885082924,12.83468397161566,13.45883704259595,12.18816831532743,1280000.0,0.0234375,0,WY,130.85,6804.2,8.825442304807982
105.0,34,39,2,34.0,1,32.0,2,0,0,1,1,275000.0,1,190000.0,1400,1,3.0,5,0,1.0,0,0,52,50.0,50.0,1,1.0,0,0,52,40.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,20.0,1,40000.0,3000,0,0,1111.0,40.0,,0.0,0.0,0,2019,16355.04,16355.04,190000.0,0.4303957894736842,0.6909090909090909,0,0.0,0.0,,7234.24,16355.04,0.1903747368421052,0.4303957894736842,0.1903747368421052,7234.24,16355.04,16355.04,190000.0,275000.0,0.6909090909090909,,8.0,0.0,0.0,40000.0,0.1742681624606259,8.88671881059557,12.154784614286667,12.524530013005734,10.59665973278358,40000.0,0.42,0,OK,135.04,7022.08,8.856957147237528
107.0,34,39,2,48.0,1,43.0,2,0,0,1,1,270000.0,1,230000.0,1100,1,2.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,1,61000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,17259.32,17259.32,230000.0,0.3752026086956521,0.8518518518518519,0,0.0,0.0,,7234.24,17259.32,0.1572660869565217,0.3752026086956521,0.1572660869565217,7234.24,17259.32,17259.32,230000.0,270000.0,0.8518518518518519,,8.0,0.0,0.0,61000.0,0.1460604018535981,8.88671881059557,12.345838935721968,12.506180941677355,11.0186455364637,61000.0,0.2163934426229508,0,OK,135.04,7022.08,8.856957147237528
108.0,1,1,4,70.0,1,71.0,2,2,13,1,1,260000.0,1,135000.0,1270,1,4.0,5,0,4.0,0,0,0,0.0,0.0,1,1.0,0,0,52,40.0,20.0,20.0,15.0,20.0,0.0,0.0,0.0,0.0,1,60000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,66887.6,66887.6,135000.0,2.4773185185185187,0.5192307692307693,0,0.0,0.0,,34652.8,66887.6,1.2834370370370372,2.4773185185185187,1.2834370370370372,34652.8,66887.6,66887.6,135000.0,260000.0,0.5192307692307693,,20.0,20.0,0.0,60000.0,0.8256817802551268,10.45316266671461,11.81303746480054,12.468440756144114,11.002116507732016,60000.0,0.254,0,AL,120.41,6261.32,8.742306002465076
127.0,20,25,2,51.0,1,53.0,2,0,0,1,1,395000.0,1,204000.0,1480,1,5.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,6,0,52,50.0,8.0,8.0,3.0,0.0,0.0,0.0,2.0,4.0,1,40000.0,0,0,0,1111.0,50.0,,0.0,0.0,0,2019,17298.32,17298.32,204000.0,0.423978431372549,0.5164556962025316,0,0.0,0.0,,7234.24,17298.32,0.1773098039215686,0.423978431372549,0.1773098039215686,7234.24,17298.32,17298.32,204000.0,395000.0,0.5164556962025316,,8.0,0.0,0.0,40000.0,0.1632320085298132,8.88671881059557,12.225880174775122,12.886643575525625,10.59665973278358,40000.0,0.444,0,MI,163.37,8495.24,9.047378991670307
132.0,15,20,3,62.0,1,61.0,2,0,0,1,1,120000.0,1,50000.0,1000,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,20.0,15.0,15.0,30.0,0.0,0.0,0.0,10.0,1,56000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,70649.8,70649.8,50000.0,7.06498,0.4166666666666667,0,0.0,0.0,,42936.4,70649.8,4.29364,7.06498,4.29364,42936.4,70649.8,70649.8,50000.0,120000.0,0.4166666666666667,,20.0,30.0,0.0,56000.0,1.6665060999815573,10.667498519995473,10.819798284210286,11.695255355062796,10.933124826700707,56000.0,0.2142857142857142,0,KY,108.75,5655.0,8.640472207576408
136.0,42,48,4,44.0,1,40.0,2,2,5,1,1,400000.0,1,280000.0,3200,1,3.0,5,0,1.0,0,0,52,50.0,50.0,1,6.0,0,0,0,0.0,40.0,10.0,3.0,50.0,0.0,2.0,0.0,4.0,5,0.0,0,0,0,0.0,0.0,0.0,,0.0,0,2019,89461.84,89461.84,280000.0,1.597532857142857,0.7,1,0.0,0.0,,77589.2,89461.84,1.3855214285714286,1.597532857142857,1.3855214285714286,77589.2,89461.84,89461.84,280000.0,400000.0,0.7,,40.0,50.0,0.0,0.0,0.8694177287764494,11.259196409536433,12.54254845357358,12.899222326086994,0.0,,,0,UT,169.675,8823.1,9.085241893598045
148.0,36,41,2,71.0,1,74.0,2,0,0,1,1,350000.0,1,59000.0,732,1,2.0,5,0,4.0,6,0,0,0.0,0.0,1,4.0,6,0,0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,8.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,13759.2,13759.2,59000.0,1.1660338983050849,0.1685714285714285,0,0.0,0.0,,6329.96,13759.2,0.5364372881355932,1.1660338983050849,0.5364372881355932,6329.96,13759.2,13759.2,59000.0,350000.0,0.1685714285714285,,7.0,0.0,0.0,0.0,0.4294662870047862,8.753207162406966,10.985309671896765,12.765691290604371,0.0,,,0,PA,171.25,8905.0,9.094480485881647
150.0,20,25,2,36.0,2,40.0,2,0,0,1,1,360000.0,1,221022.0,1500,1,3.0,5,0,1.0,0,0,52,40.0,25.0,3,1.0,0,0,52,50.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,1,60629.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,9986.080000000002,9986.080000000002,221022.0,0.2259069232927039,0.61395,0,0.0,0.0,,6329.96,9986.080000000002,0.1431975097501606,0.2259069232927039,0.1431975097501606,6329.96,9986.080000000002,9986.080000000002,221022.0,360000.0,0.61395,,7.0,0.0,0.0,60629.0,0.1338291693160331,8.753207162406966,12.306022047482925,12.793862088206213,11.012545099065775,60629.0,0.2968876280327895,0,MI,163.37,8495.24,9.047378991670307
158.0,24,29,2,73.0,1,71.0,2,0,0,1,1,300000.0,1,92421.0,1053,1,98.0,5,0,4.0,0,0,52,70.0,5.0,1,4.0,0,0,0,0.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,27206.4,27206.4,92421.0,1.4718732755542572,0.30807,0,0.0,0.0,,12659.92,27206.4,0.6849049458456411,1.4718732755542572,0.6849049458456411,12659.92,27206.4,27206.4,92421.0,300000.0,0.30807,,14.0,0.0,0.0,0.0,0.5217091502520667,9.446275362884068,11.434120324527695,12.611541086966117,0.0,,,0,MT,,,
165.0,34,39,3,53.0,1,52.0,2,1,16,1,1,169000.0,1,52000.0,1010,1,3.0,5,0,1.0,0,0,52,40.0,48.0,1,3.0,0,0,39,49.0,20.0,5.0,3.0,10.0,5.0,1.0,12.0,10.0,1,35000.0,0,0,0,1111.0,20.0,,0.0,0.0,0,2019,39606.84,39606.84,52000.0,3.80835,0.3076923076923077,0,0.0,0.0,,32255.6,39606.84,3.1015,3.80835,3.1015,32255.6,39606.84,39606.84,52000.0,169000.0,0.3076923076923077,,20.0,10.0,5.0,35000.0,1.4113527604606677,10.381477952448517,10.859018228147889,12.037659911047468,10.463131911491969,35000.0,0.3462857142857143,0,OK,135.04,7022.08,8.856957147237528
171.0,27,32,2,63.0,1,57.0,2,0,0,1,1,500000.0,1,280000.0,2400,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,50.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,30.0,1,150000.0,8000,0,0,1111.0,50.0,,0.0,0.0,0,2019,27518.4,27518.4,280000.0,0.4914,0.56,0,0.0,0.0,,9042.8,27518.4,0.1614785714285714,0.4914,0.1614785714285714,9042.8,27518.4,27518.4,280000.0,500000.0,0.56,,10.0,0.0,0.0,150000.0,0.149693824008267,9.10983471904454,12.54254845357358,13.122365377402328,11.918397239722838,150000.0,0.192,0,NH,205.7325,10698.09,9.277913970104347
174.0,14,19,4,28.0,1,42.0,2,2,12,1,1,250000.0,1,62000.0,900,1,3.0,5,0,1.0,0,0,44,40.0,40.0,1,1.0,0,0,52,50.0,20.0,10.0,1.0,6.0,0.0,0.0,0.0,20.0,1,42000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,33041.84,33041.84,62000.0,2.664664516129032,0.248,0,0.0,0.0,,23055.76,33041.84,1.859335483870968,2.664664516129032,1.859335483870968,23055.76,33041.84,33041.84,62000.0,250000.0,0.248,,20.0,6.0,0.0,42000.0,1.0505892495378495,10.045714280916014,11.034905792929417,12.429220196836384,10.645448706505872,42000.0,0.2571428571428571,0,KS,115.05,5982.599999999999,8.696777672500305
175.0,4,6,4,45.0,1,43.0,2,1,14,1,1,550000.0,1,300000.0,2000,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,14.0,14.0,5.0,7.0,0.0,0.0,0.0,5.0,1,96000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,35834.76,35834.76,300000.0,0.597246,0.5454545454545454,0,0.0,0.0,,18458.44,35834.76,0.3076406666666667,0.597246,0.3076406666666667,18458.44,35834.76,35834.76,300000.0,550000.0,0.5454545454545454,,14.0,7.0,0.0,96000.0,0.2682244956188426,9.82333117173538,12.611541086966117,13.21767537538882,11.472113887062386,96000.0,0.25,0,CA,235.6775,12255.23,9.413789658122825
177.0,34,39,5,51.0,1,52.0,2,1,17,1,1,80000.0,1,37000.0,329,1,98.0,5,0,1.0,0,0,52,57.0,998.0,1,1.0,0,0,52,45.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,5.0,1,56000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,11683.88,11683.88,37000.0,1.5789027027027025,0.4625,0,0.0,0.0,,5197.92,11683.88,0.7024216216216216,1.5789027027027025,0.7024216216216216,5197.92,11683.88,11683.88,37000.0,80000.0,0.4625,,3.0,3.0,0.0,56000.0,0.5320517207551307,8.556206190690792,10.518700218288163,11.289794413577894,10.933124826700707,56000.0,0.0705,0,OK,135.04,7022.08,8.856957147237528
182.0,31,36,4,37.0,1,41.0,2,2,1,1,1,470000.0,1,324000.0,2600,1,4.0,5,0,1.0,0,0,52,60.0,60.0,1,1.0,0,0,52,60.0,14.0,11.0,9.0,58.0,0.0,0.0,0.0,7.0,1,150000.0,0,0,0,1111.0,70.0,,0.0,0.0,0,2019,79141.4,79141.4,324000.0,1.2213179012345678,0.6893617021276596,0,0.0,0.0,,60704.8,79141.4,0.9368024691358025,1.2213179012345678,0.9368024691358025,60704.8,79141.4,79141.4,324000.0,470000.0,0.6893617021276596,,14.0,58.0,0.0,150000.0,0.6610384014941635,11.013794524377362,12.688501881189456,13.060490101343552,11.918397239722838,150000.0,0.208,0,NC,150.57,7829.639999999999,8.965799522553892
189.0,10,13,4,39.0,1,47.0,2,2,11,1,1,330000.0,1,237000.0,1650,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,6.0,12.0,2.0,6.0,0.0,0.0,0.0,16.0,1,13500.0,0,0,0,1111.0,40.0,,,0.0,0,2019,23133.76,23133.76,237000.0,0.4880540084388185,0.7181818181818181,0,0.0,0.0,,10395.84,23133.76,0.2193215189873417,0.4880540084388185,0.2193215189873417,10395.84,23133.76,23133.76,237000.0,330000.0,0.7181818181818181,,6.0,6.0,0.0,13500.0,0.1982945720688302,9.249257192805022,12.37581963951765,12.706850963741102,9.510519035757246,13500.0,1.4666666666666666,0,ID,128.24,6668.4800000000005,8.805297174851061
190.0,21,26,3,45.0,1,47.0,2,1,15,1,1,175000.0,1,85000.0,900,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,7.0,10.0,3.0,10.0,0.0,1.0,0.0,10.0,1,75000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,26486.2,26486.2,85000.0,1.5580117647058824,0.4857142857142857,0,0.0,0.0,,14613.56,26486.2,0.8596211764705883,1.5580117647058824,0.8596211764705883,14613.56,26486.2,26486.2,85000.0,175000.0,0.4857142857142857,,7.0,10.0,0.0,75000.0,0.6203727984176515,9.589773571036728,11.350418300109132,12.07254696717504,11.225256725762891,75000.0,0.144,0,MN,179.5,9334.0,9.141526055975824
192.0,19,24,2,63.0,1,70.0,2,0,0,1,1,700000.0,1,220000.0,3000,1,2.0,5,0,1.0,0,0,52,45.0,45.0,1,6.0,0,0,0,0.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,50.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,25592.84,25592.84,220000.0,0.5816554545454545,0.3142857142857143,1,0.0,0.0,,12659.92,25592.84,0.2877254545454545,0.5816554545454545,0.2877254545454545,12659.92,25592.84,25592.84,220000.0,700000.0,0.3142857142857143,,14.0,0.0,0.0,0.0,0.2528774485522971,9.446275362884068,12.301387370778713,13.45883704259595,0.0,,,0,MA,295.0,15340.0,9.638284261844774
214.0,48,55,7,51.0,1,53.0,2,3,1,1,1,175000.0,1,75000.0,900,1,3.0,5,0,1.0,0,0,52,60.0,40.0,1,1.0,0,0,52,40.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,10.0,1,20000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,25172.160000000003,25172.160000000003,75000.0,1.6781440000000003,0.4285714285714285,0,0.0,0.0,,12356.24,25172.160000000003,0.8237493333333333,1.6781440000000003,0.8237493333333333,12356.24,25172.160000000003,25172.160000000003,75000.0,175000.0,0.4285714285714285,,10.0,4.0,0.0,20000.0,0.6008944553076132,9.421997405105436,11.225256725762891,12.07254696717504,9.90353755128617,20000.0,0.5399999999999999,0,WY,130.85,6804.2,8.825442304807982
218.0,4,6,3,46.0,1,46.0,2,1,2,1,1,970000.0,1,460000.0,3750,1,3.0,5,0,1.0,0,0,52,50.0,50.0,1,1.0,0,0,52,35.0,7.0,4.0,1.0,40.0,0.0,0.0,0.0,5.0,5,0.0,0,0,0,1111.0,38.0,,0.0,0.0,0,2019,44024.76000000001,44024.76000000001,460000.0,0.4785300000000001,0.4742268041237113,0,0.0,0.0,,39464.36,44024.76000000001,0.4289604347826087,0.4785300000000001,0.4289604347826087,39464.36,44024.76000000001,44024.76000000001,460000.0,970000.0,0.4742268041237113,,7.0,40.0,0.0,0.0,0.3569472112184585,10.583178604107738,13.03898394237596,13.785052381406867,0.0,,,0,CA,235.6775,12255.23,9.413789658122825
219.0,21,26,5,47.0,1,45.0,2,3,13,1,1,300000.0,1,110000.0,1010,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,22.0,25.0,12.0,6.0,15.0,0.0,1.0,0.0,10.0,1,21746.0,0,0,0,1111.0,20.0,,0.0,0.0,0,2019,51543.44,51543.44,110000.0,2.3428836363636365,0.3666666666666666,0,0.0,0.0,,35032.4,51543.44,1.5923818181818183,2.3428836363636365,1.5923818181818183,35032.4,51543.44,51543.44,110000.0,300000.0,0.3666666666666666,,25.0,15.0,0.0,21746.0,0.9525770740388128,10.464057171144692,11.60824473564232,12.611541086966117,9.987231095968989,21746.0,0.5573438793341304,0,MN,179.5,9334.0,9.141526055975824
220.0,29,34,2,27.0,1,30.0,2,0,0,1,1,285000.0,1,270000.0,2100,1,2.0,5,0,1.0,0,0,52,40.0,40.0,1,7.0,0,0,0,0.0,20.0,10.0,7.0,0.0,0.0,0.0,25.0,21.0,5,0.0,0,0,0,0.0,40.0,0.0,520.0,0.0,0,2019,33731.36,33731.36,270000.0,0.6246548148148148,0.9473684210526316,0,0.0,0.0,,18085.6,33731.36,0.3349185185185185,0.6246548148148148,0.3349185185185185,18085.6,33731.36,33731.36,270000.0,285000.0,0.9473684210526316,,20.0,0.0,0.0,0.0,0.2888702551719234,9.802926611581514,12.506180941677355,12.560247968016562,0.0,,,0,NM,,,
222.0,4,6,2,33.0,1,31.0,2,0,0,1,1,230000.0,1,200000.0,1300,1,4.0,5,0,1.0,0,0,52,55.0,40.0,1,2.0,1,0,52,35.0,10.0,5.0,5.0,0.0,0.0,0.0,2.0,10.0,1,40000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,18280.6,18280.6,200000.0,0.457015,0.8695652173913043,0,0.0,0.0,,9042.8,18280.6,0.22607,0.457015,0.22607,9042.8,18280.6,18280.6,200000.0,230000.0,0.8695652173913043,,10.0,0.0,0.0,40000.0,0.2038139321320517,9.10983471904454,12.206077645517674,12.345838935721968,10.59665973278358,40000.0,0.3899999999999999,0,CA,235.6775,12255.23,9.413789658122825
226.0,34,39,4,37.0,1,38.0,2,2,6,1,1,280000.0,1,125000.0,1200,1,3.0,5,0,1.0,0,0,52,48.0,48.0,1,6.0,0,0,0,0.0,20.0,10.0,4.0,60.0,0.0,15.0,2.0,15.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,80603.12,80603.12,125000.0,3.2241248,0.4464285714285714,1,0.0,0.0,,67787.2,80603.12,2.711488,3.2241248,2.711488,67787.2,80603.12,80603.12,125000.0,280000.0,0.4464285714285714,,20.0,60.0,0.0,0.0,1.3114328743761114,11.124143417483609,11.736077016252436,12.54254845357358,0.0,,,0,OK,135.04,7022.08,8.856957147237528
228.0,1,1,2,42.0,1,41.0,2,0,0,1,1,230000.0,1,142000.0,1000,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,6.0,0,0,0,0.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,6.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,19106.88,19106.88,142000.0,0.6727774647887325,0.6173913043478261,1,0.0,0.0,,9042.8,19106.88,0.3184084507042254,0.6727774647887325,0.3184084507042254,9042.8,19106.88,19106.88,142000.0,230000.0,0.6173913043478261,,10.0,0.0,0.0,0.0,0.2764252899706595,9.10983471904454,11.863589378812122,12.345838935721968,0.0,,,0,AL,120.41,6261.32,8.742306002465076
231.0,48,55,2,48.0,1,52.0,2,0,0,1,1,259000.0,1,100000.0,1389,1,3.0,5,0,1.0,0,0,52,60.0,40.0,1,4.0,6,0,19,50.0,14.0,8.0,6.0,0.0,0.0,1.0,0.0,24.0,1,,0,0,0,1111.0,50.0,,350.0,0.0,0,2019,25553.84,25553.84,100000.0,1.277692,0.3861003861003861,0,0.0,0.0,,12659.92,25553.84,0.632996,1.277692,0.632996,12659.92,25553.84,25553.84,100000.0,259000.0,0.3861003861003861,,14.0,0.0,0.0,,0.4904163645058425,9.446275362884068,11.51293546492023,12.464587201678082,,,,0,WY,130.85,6804.2,8.825442304807982
240.0,31,36,4,55.0,1,44.0,2,1,14,1,1,210000.0,1,120000.0,1589,1,3.0,5,0,1.0,0,0,52,45.0,40.0,1,1.0,0,0,52,26.0,15.0,8.0,5.0,5.0,0.0,0.0,4.0,7.0,1,78000.0,0,0,0,1111.0,26.0,,0.0,0.0,0,2019,29656.64,29656.64,120000.0,1.235693333333333,0.5714285714285714,0,0.0,0.0,,17706.0,29656.64,0.73775,1.235693333333333,0.73775,17706.0,29656.64,29656.64,120000.0,210000.0,0.5714285714285714,,15.0,5.0,0.0,78000.0,0.5525911729984582,9.781715320606216,11.695255355062796,12.25486757159303,11.264476926102368,78000.0,0.2444615384615384,0,NC,150.57,7829.639999999999,8.965799522553892
246.0,37,42,2,55.0,1,51.0,2,0,0,1,1,500000.0,1,10000.0,1900,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,15.0,10.0,8.0,0.0,0.0,4.0,0.0,10.0,1,110000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,30153.24,30153.24,10000.0,15.07662,0.02,0,0.0,0.0,,13564.2,30153.24,6.782100000000001,15.07662,6.782100000000001,13564.2,30153.24,30153.24,10000.0,500000.0,0.0240485074626865,,15.0,0.0,0.0,110000.0,2.0518262246468515,9.515262968810363,9.210440366976515,13.122365377402328,11.60824473564232,110000.0,0.2072727272727272,0,RI,264.565,13757.38,9.529403371998173
247.0,12,17,2,65.0,1,64.0,2,0,0,1,1,650000.0,1,450000.0,3100,2,4.0,5,0,1.0,0,0,52,30.0,30.0,1,1.0,0,0,52,40.0,12.0,12.0,6.0,0.0,1.0,0.0,2.0,21.0,1,40000.0,0,0,0,1111.0,40.0,,,0.0,0,2019,28539.68,28539.68,450000.0,0.3171075555555555,0.6923076923076923,0,0.0,0.0,,12028.64,28539.68,0.1336515555555555,0.3171075555555555,0.1336515555555555,12028.64,28539.68,28539.68,450000.0,650000.0,0.6923076923076923,,12.0,0.0,1.0,40000.0,0.1254438878551934,9.395128883333925,13.017005083966255,13.384729180332174,10.59665973278358,40000.0,0.93,0,IN,,,
